년도,시도,시군구,성별,환자수,입내원일수,요양급여비용
2020, 전남 , 여수시 , 여 ,3030,223880,17930289810
2020, 전남 , 광양시 , 남 ,411,17472,1330097100
2020, 전남 , 광양시 , 여 ,1278,60823,4524640670
2020, 경북 , 고령군 , 남 ,148,6299,421497760
2020, 경북 , 고령군 , 여 ,415,24201,1634879900
2020, 경북 , 군위군 , 남 ,90,442,20934390
2020, 경북 , 군위군 , 여 ,176,858,42941530
2020, 경북 , 봉화군 , 남 ,189,5847,420426330
2020, 경북 , 봉화군 , 여 ,554,23666,1722742760
2020, 경북 , 성주군 , 남 ,202,19028,1511207160
2020, 경북 , 성주군 , 여 ,641,89041,7071504030
2020, 경북 , 영덕군 , 남 ,248,7376,518987310
2020, 경북 , 영덕군 , 여 ,675,17693,1194391850
2020, 경북 , 영양군 , 남 ,84,417,6703780
2020, 경북 , 영양군 , 여 ,286,1481,26260740
2020, 경북 , 예천군 , 남 ,276,11451,891347810
2020, 경북 , 예천군 , 여 ,737,48199,3784123840
2020, 경북 , 울릉군 , 남 ,13,44,6075530
2020, 경북 , 울릉군 , 여 ,33,1103,63346520
2020, 경북 , 울진군 , 남 ,172,1907,121397440
2020, 경북 , 울진군 , 여 ,551,7147,469555530
2020, 경북 , 의성군 , 남 ,468,21783,1496004260
2020, 경북 , 의성군 , 여 ,1028,62136,4363634100
2020, 경북 , 청도군 , 남 ,402,6331,437370340
2020, 경북 , 청도군 , 여 ,966,18893,1274651250
2020, 경북 , 청송군 , 남 ,64,189,3947420
2020, 경북 , 청송군 , 여 ,172,960,52549350
2020, 경북 , 칠곡군 , 남 ,357,19367,1455101180
2020, 경북 , 칠곡군 , 여 ,900,52994,4011388870
2020, 경북 , 경주시 , 남 ,1174,60902,4747071410
2020, 경북 , 경주시 , 여 ,2805,229500,17912248190
2020, 경북 , 구미시 , 남 ,1129,33046,2516113410
2020, 경북 , 구미시 , 여 ,3426,121542,9040056340
2020, 경북 , 김천시 , 남 ,688,23562,1810028870
2020, 경북 , 김천시 , 여 ,1797,68513,5198164070
2020, 경북 , 안동시 , 남 ,1517,60755,5016581460
2020, 경북 , 안동시 , 여 ,3574,191839,15282328570
2020, 경북 , 영주시 , 남 ,646,23433,1812571980
2020, 경북 , 영주시 , 여 ,1643,69938,5413341660
2020, 경북 , 영천시 , 남 ,740,16362,1344369000
2020, 경북 , 영천시 , 여 ,1610,53482,4251226430
2020, 경북 , 포항남구 , 남 ,1069,21758,1707775780
2020, 경북 , 포항남구 , 여 ,2546,100368,7768035290
2020, 경북 , 포항북구 , 남 ,1049,117599,9356125900
2020, 경북 , 포항북구 , 여 ,2868,404439,32173958190
2020, 경북 , 문경시 , 남 ,582,8876,636386820
2020, 경북 , 문경시 , 여 ,1445,29628,2026112530
2020, 경북 , 상주시 , 남 ,335,9005,693066650
2020, 경북 , 상주시 , 여 ,899,36685,2729125840
2020, 경북 , 경산시 , 남 ,1583,49101,3812588090
2020, 경북 , 경산시 , 여 ,4087,158844,11977206570
2020, 경남 , 거창군 , 남 ,448,8714,562479320
2020, 경남 , 거창군 , 여 ,1180,46964,3317860570
2020, 경남 , 고성군 , 남 ,351,13396,1042695160
2020, 경남 , 고성군 , 여 ,1106,53242,4149699990
2020, 경남 , 남해군 , 남 ,325,4984,353515530
2020, 경남 , 남해군 , 여 ,956,18267,1269906090
2020, 경남 , 산청군 , 남 ,149,3052,193744460
2020, 경남 , 산청군 , 여 ,455,8175,509424020
2020, 경남 , 의령군 , 남 ,148,9829,738271020
2020, 경남 , 의령군 , 여 ,454,38163,2903548520
2020, 경남 , 창녕군 , 남 ,306,16574,1281068040
2020, 경남 , 창녕군 , 여 ,867,67595,5197803490
2020, 경남 , 하동군 , 남 ,310,6067,442149910
2020, 경남 , 하동군 , 여 ,931,15085,933461180
2020, 경남 , 함안군 , 남 ,334,20581,1665500140
2020, 경남 , 함안군 , 여 ,1204,71306,5657160040
2020, 경남 , 함양군 , 남 ,322,1727,140336760
2020, 경남 , 함양군 , 여 ,1007,5761,446837730
2020, 경남 , 합천군 , 남 ,352,10564,792557670
2020, 경남 , 합천군 , 여 ,996,36986,2758146060
2020, 경남 , 김해시 , 남 ,1416,126048,10075126150
2020, 경남 , 김해시 , 여 ,4185,537950,42733936690
2020, 경남 , 사천시 , 남 ,509,24005,1861578430
2020, 경남 , 사천시 , 여 ,1605,86221,6580150570
2020, 경남 , 진주시 , 남 ,1505,34053,2663865190
2020, 경남 , 진주시 , 여 ,3994,112971,8674819960
2020, 경남 , 창원마산회원구 , 남 ,792,25142,1969367850
2020, 경남 , 창원마산회원구 , 여 ,2254,158122,12354319830
2020, 경남 , 창원마산합포구 , 남 ,1149,55326,4354990470
2020, 경남 , 창원마산합포구 , 여 ,2868,206399,15850989040
2020, 경남 , 창원진해구 , 남 ,492,24230,1872177330
2020, 경남 , 창원진해구 , 여 ,1426,123756,9564874910
2020, 경남 , 창원의창구 , 남 ,889,51924,4184760850
2020, 경남 , 창원의창구 , 여 ,2684,219011,17178028780
2020, 경남 , 창원성산구 , 남 ,278,2279,215443700
2020, 경남 , 창원성산구 , 여 ,771,10810,933119030
2020, 경남 , 통영시 , 남 ,624,16550,1312039690
2020, 경남 , 통영시 , 여 ,1594,65511,5167389850
2020, 경남 , 밀양시 , 남 ,476,13633,893591500
2020, 경남 , 밀양시 , 여 ,1482,59171,3873124610
2020, 경남 , 거제시 , 남 ,397,10111,785844690
2020, 경남 , 거제시 , 여 ,1201,47215,3696659490
2020, 경남 , 양산시 , 남 ,1230,79047,6228801280
2020, 경남 , 양산시 , 여 ,2588,222926,17284204960
2020, 제주 , 서귀포시 , 남 ,447,2777,90528530
2020, 제주 , 서귀포시 , 여 ,1380,10150,356896230
2020, 제주 , 제주시 , 남 ,1590,19683,1506298670
2020, 제주 , 제주시 , 여 ,4317,68247,4860238760
2020, 세종 , 세종시 , 남 ,480,15683,1121121810
2020, 세종 , 세종시 , 여 ,1248,57574,4229584160
2021, 서울 , 강남구 , 남 ,1384,6511,796868870
2021, 서울 , 강남구 , 여 ,2867,22254,2177430970
2021, 서울 , 강동구 , 남 ,2710,33356,3047485070
2021, 서울 , 강동구 , 여 ,3710,55936,4843565750
2021, 서울 , 강서구 , 남 ,864,12568,1127319860
2021, 서울 , 강서구 , 여 ,2174,48765,3850222860
2021, 서울 , 관악구 , 남 ,415,5096,352561280
2021, 서울 , 관악구 , 여 ,975,19688,1388641900
2021, 서울 , 구로구 , 남 ,834,11704,1019510690
2021, 서울 , 구로구 , 여 ,2079,36592,3000895030
2021, 서울 , 도봉구 , 남 ,1032,16196,1294739670
2021, 서울 , 도봉구 , 여 ,2056,40054,3127483440
2021, 서울 , 동대문구 , 남 ,1102,16626,1697849170
2021, 서울 , 동대문구 , 여 ,2337,53761,5097581040
2021, 서울 , 동작구 , 남 ,1201,8780,705073390
2021, 서울 , 동작구 , 여 ,2584,29361,2369346700
2021, 서울 , 마포구 , 남 ,322,3203,198478930
2021, 서울 , 마포구 , 여 ,734,8838,578996070
2021, 서울 , 서대문구 , 남 ,1463,13437,1204434690
2021, 서울 , 서대문구 , 여 ,2861,34587,2910410810
2021, 서울 , 성동구 , 남 ,622,8094,679046400
2021, 서울 , 성동구 , 여 ,1408,24480,2032307830
2021, 서울 , 성북구 , 남 ,1091,9109,855238840
2021, 서울 , 성북구 , 여 ,2133,39407,3356217660
2021, 서울 , 영등포구 , 남 ,1512,23668,2322072770
2021, 서울 , 영등포구 , 여 ,3387,90609,7961982470
2021, 서울 , 용산구 , 남 ,312,1127,70994080
2021, 서울 , 용산구 , 여 ,791,3174,173155670
2021, 서울 , 은평구 , 남 ,1197,24406,2160453950
2021, 서울 , 은평구 , 여 ,2813,66308,5792609040
2021, 서울 , 종로구 , 남 ,1543,5899,661869010
2021, 서울 , 종로구 , 여 ,3223,12758,1311202280
2021, 서울 , 중구 , 남 ,325,1303,87418450
2021, 서울 , 중구 , 여 ,669,2717,182489120
2021, 서울 , 송파구 , 남 ,817,14899,1244998110
2021, 서울 , 송파구 , 여 ,1839,59507,4783217320
2021, 서울 , 중랑구 , 남 ,1008,5102,318521820
2021, 서울 , 중랑구 , 여 ,2157,19270,1240125030
2021, 서울 , 양천구 , 남 ,694,5176,468603230
2021, 서울 , 양천구 , 여 ,1730,20655,1628499640
2021, 서울 , 서초구 , 남 ,1088,8054,822537200
2021, 서울 , 서초구 , 여 ,2472,32119,2989080490
2021, 서울 , 노원구 , 남 ,1301,14531,1326047740
2021, 서울 , 노원구 , 여 ,3423,48357,4114283290
2021, 서울 , 광진구 , 남 ,1062,7814,721625420
2021, 서울 , 광진구 , 여 ,2426,25897,2152973680
2021, 서울 , 강북구 , 남 ,506,11378,874433340
2021, 서울 , 강북구 , 여 ,1267,40646,3135947040
2021, 서울 , 금천구 , 남 ,366,19422,2185920920
2021, 서울 , 금천구 , 여 ,1015,47324,5430807060
2021, 부산 , 부산남구 , 남 ,641,42526,3511436910
2021, 부산 , 부산남구 , 여 ,1543,151633,12372735920
2021, 부산 , 부산동구 , 남 ,843,25441,2068077850
2021, 부산 , 부산동구 , 여 ,1870,83326,6643408990
2021, 부산 , 부산동래구 , 남 ,1179,71060,5834956600
2021, 부산 , 부산동래구 , 여 ,3184,268330,21766302660
2021, 부산 , 부산진구 , 남 ,1596,54339,4487494700
2021, 부산 , 부산진구 , 여 ,3900,254929,20662379390
2021, 부산 , 부산북구 , 남 ,732,51219,4012169160
2021, 부산 , 부산북구 , 여 ,2271,226526,18002590580
2021, 부산 , 부산서구 , 남 ,1628,31660,2720100990
2021, 부산 , 부산서구 , 여 ,3315,108924,8721917300
2021, 부산 , 부산영도구 , 남 ,478,29981,2438278680
2021, 부산 , 부산영도구 , 여 ,1233,121001,9700043300
2021, 부산 , 부산중구 , 남 ,268,19875,1683238870
2021, 부산 , 부산중구 , 여 ,690,71188,5882001470
2021, 부산 , 부산해운대구 , 남 ,1243,58141,4717057670
2021, 부산 , 부산해운대구 , 여 ,3023,199942,16167290750
2021, 부산 , 부산사하구 , 남 ,924,92118,7337566790
2021, 부산 , 부산사하구 , 여 ,2597,355410,28064198800
2021, 부산 , 부산금정구 , 남 ,754,78960,6458449020
2021, 부산 , 부산금정구 , 여 ,1971,324807,25889660090
2021, 부산 , 부산강서구 , 남 ,51,341,3541880
2021, 부산 , 부산강서구 , 여 ,132,1085,17376800
2021, 부산 , 부산연제구 , 남 ,722,70036,5637979680
2021, 부산 , 부산연제구 , 여 ,1849,253881,20209880570
2021, 부산 , 부산수영구 , 남 ,888,53575,4363203310
2021, 부산 , 부산수영구 , 여 ,2366,246796,19670575290
2021, 부산 , 부산사상구 , 남 ,1331,83171,6716671390
2021, 부산 , 부산사상구 , 여 ,1834,248254,20077079720
2021, 부산 , 부산기장군 , 남 ,478,18046,1422037450
2021, 부산 , 부산기장군 , 여 ,1278,80990,6282232950
2021, 인천 , 인천미추홀구 , 남 ,1269,36260,2932478720
2021, 인천 , 인천미추홀구 , 여 ,2757,106039,8325215690
2021, 인천 , 인천동구 , 남 ,466,2850,120315520
2021, 인천 , 인천동구 , 여 ,1073,7315,235422600
2021, 인천 , 인천부평구 , 남 ,1144,16347,1339950960
2021, 인천 , 인천부평구 , 여 ,2804,59955,4433710540
2021, 인천 , 인천중구 , 남 ,681,12468,1035940170
2021, 인천 , 인천중구 , 여 ,1537,42957,3472887330
2021, 인천 , 인천서구 , 남 ,1396,39726,3163896740
2021, 인천 , 인천서구 , 여 ,3725,99969,7629414220
2021, 인천 , 인천남동구 , 남 ,1688,57705,4598760290
2021, 인천 , 인천남동구 , 여 ,4432,124145,9450546900
2021, 인천 , 인천연수구 , 남 ,435,17794,1558958890
2021, 인천 , 인천연수구 , 여 ,1300,66163,5544674770
2021, 인천 , 인천계양구 , 남 ,941,28491,2327184290
2021, 인천 , 인천계양구 , 여 ,2490,72165,5463403170
2021, 인천 , 인천강화군 , 남 ,544,10056,738490670
2021, 인천 , 인천강화군 , 여 ,1341,21812,1321014330
2021, 인천 , 인천옹진군 , 남 ,12,25,2153260
2021, 인천 , 인천옹진군 , 여 ,31,72,4768820
2021, 대구 , 대구남구 , 남 ,1275,33407,2795075330
2021, 대구 , 대구남구 , 여 ,3301,128508,10379087550
2021, 대구 , 대구동구 , 남 ,2055,39722,2968441780
2021, 대구 , 대구동구 , 여 ,5303,131441,9419133540
2021, 대구 , 대구북구 , 남 ,1507,42602,3447205600
2021, 대구 , 대구북구 , 여 ,4109,122585,9587053520
2021, 대구 , 대구서구 , 남 ,869,39711,3194254320
2021, 대구 , 대구서구 , 여 ,2323,130030,10194350510
2021, 대구 , 대구수성구 , 남 ,1226,37015,3127262830
2021, 대구 , 대구수성구 , 여 ,3287,140542,11450747060
2021, 대구 , 대구중구 , 남 ,788,5871,440607670
2021, 대구 , 대구중구 , 여 ,1649,22482,1675372000
2021, 대구 , 대구달서구 , 남 ,2521,47554,3749654340
2021, 대구 , 대구달서구 , 여 ,5490,173439,13336114550
2021, 대구 , 대구달성군 , 남 ,475,35372,2834111480
2021, 대구 , 대구달성군 , 여 ,1401,142336,11265978170
2021, 광주 , 광주동구 , 남 ,1267,51543,4555861000
2021, 광주 , 광주동구 , 여 ,2784,175215,14737168300
2021, 광주 , 광주북구 , 남 ,2272,128669,11047176730
2021, 광주 , 광주북구 , 여 ,6050,443972,36546925400
2021, 광주 , 광주서구 , 남 ,630,30940,2547461980
2021, 광주 , 광주서구 , 여 ,1883,141812,11494354830
2021, 광주 , 광주광산구 , 남 ,1979,113022,9281625850
2021, 광주 , 광주광산구 , 여 ,4175,369454,29858199860
2021, 광주 , 광주남구 , 남 ,844,60515,4960322260
2021, 광주 , 광주남구 , 여 ,2249,221633,17902481800
2021, 대전 , 대전유성구 , 남 ,680,32095,2556266450
2021, 대전 , 대전유성구 , 여 ,2017,115456,9184128660
2021, 대전 , 대전대덕구 , 남 ,1189,13854,1022761280
2021, 대전 , 대전대덕구 , 여 ,1512,29408,2119275570
2021, 대전 , 대전서구 , 남 ,1394,29445,2274463130
2021, 대전 , 대전서구 , 여 ,3819,122591,9161377910
2021, 대전 , 대전동구 , 남 ,1002,51576,4048783900
2021, 대전 , 대전동구 , 여 ,2572,200745,15635048430
2021, 대전 , 대전중구 , 남 ,1739,39373,3377647740
2021, 대전 , 대전중구 , 여 ,3965,113777,9083301800
2021, 울산 , 울산남구 , 남 ,1220,60266,4819121760
2021, 울산 , 울산남구 , 여 ,3558,265548,20837635920
2021, 울산 , 울산동구 , 남 ,412,18110,1480843250
2021, 울산 , 울산동구 , 여 ,982,70746,5721742340
2021, 울산 , 울산중구 , 남 ,730,16665,1275068200
2021, 울산 , 울산중구 , 여 ,1692,69879,5409953700
2021, 울산 , 울산북구 , 남 ,327,19530,1440038340
2021, 울산 , 울산북구 , 여 ,1099,87495,6601286000
2021, 울산 , 울산울주군 , 남 ,448,45729,3744404040
2021, 울산 , 울산울주군 , 여 ,1249,142871,11524153150
2021, 경기 , 가평군 , 남 ,262,2985,193917640
2021, 경기 , 가평군 , 여 ,528,2385,121189590
2021, 경기 , 양평군 , 남 ,697,15728,1169406990
2021, 경기 , 양평군 , 여 ,1566,37613,2555031100
2021, 경기 , 연천군 , 남 ,188,1761,107808080
2021, 경기 , 연천군 , 여 ,472,3724,205481850
2021, 경기 , 광명시 , 남 ,802,10692,886935840
2021, 경기 , 광명시 , 여 ,1658,40371,3327208360
2021, 경기 , 동두천시 , 남 ,527,29661,2445347600
2021, 경기 , 동두천시 , 여 ,1216,92796,7506476170
2021, 경기 , 부천시 , 남 ,2701,112295,9522124380
2021, 경기 , 부천시 , 여 ,6440,283482,22460314170
2021, 경기 , 성남수정구 , 남 ,533,23106,1908075080
2021, 경기 , 성남수정구 , 여 ,1144,38391,3151518370
2021, 경기 , 성남중원구 , 남 ,396,9904,747041190
2021, 경기 , 성남중원구 , 여 ,972,33936,2517703440
2021, 경기 , 성남분당구 , 남 ,2281,17538,1672182810
2021, 경기 , 성남분당구 , 여 ,5315,49804,4195605980
2021, 경기 , 수원권선구 , 남 ,305,8240,734006750
2021, 경기 , 수원권선구 , 여 ,628,17501,1263886610
2021, 경기 , 수원장안구 , 남 ,1098,20217,1553418730
2021, 경기 , 수원장안구 , 여 ,2828,72225,5438773830
2021, 경기 , 수원팔달구 , 남 ,1578,13336,1157126130
2021, 경기 , 수원팔달구 , 여 ,3625,38676,2946340830
2021, 경기 , 수원영통구 , 남 ,1164,19139,1639030570
2021, 경기 , 수원영통구 , 여 ,2814,56665,4263577210
2021, 경기 , 안양만안구 , 남 ,1076,13595,1049913330
2021, 경기 , 안양만안구 , 여 ,2643,50127,3716620200
2021, 경기 , 안양동안구 , 남 ,622,3616,346482570
2021, 경기 , 안양동안구 , 여 ,1312,5895,582685660
2021, 경기 , 의정부시 , 남 ,2616,28407,2310016740
2021, 경기 , 의정부시 , 여 ,5651,60541,4282544100
2021, 경기 , 과천시 , 남 ,51,162,5360310
2021, 경기 , 과천시 , 여 ,121,386,11207140
2021, 경기 , 구리시 , 남 ,742,11399,1050359870
2021, 경기 , 구리시 , 여 ,1691,34856,3028381730
2021, 경기 , 안산단원구 , 남 ,1016,31632,2674590010
2021, 경기 , 안산단원구 , 여 ,2762,106069,8288231760
2021, 경기 , 안산상록구 , 남 ,826,18651,1564508650
2021, 경기 , 안산상록구 , 여 ,2354,60545,4580979370
2021, 경기 , 평택시 , 남 ,1487,23318,1840567800
2021, 경기 , 평택시 , 여 ,3449,70653,5391228230
2021, 경기 , 하남시 , 남 ,300,8173,729350590
2021, 경기 , 하남시 , 여 ,888,35148,3005698240
2021, 경기 , 군포시 , 남 ,666,14261,1083714040
2021, 경기 , 군포시 , 여 ,1574,40180,2963886240
2021, 경기 , 남양주시 , 남 ,1892,40441,2986904610
2021, 경기 , 남양주시 , 여 ,5126,134737,9692224610
2021, 경기 , 의왕시 , 남 ,432,28001,2281591870
2021, 경기 , 의왕시 , 여 ,1026,69970,5558303820
2021, 경기 , 시흥시 , 남 ,1224,37812,3022748020
2021, 경기 , 시흥시 , 여 ,3399,135956,10448174810
2021, 경기 , 오산시 , 남 ,479,14282,1115957750
2021, 경기 , 오산시 , 여 ,1322,36366,2696169360
2021, 경기 , 고양덕양구 , 남 ,1667,34459,2583543110
2021, 경기 , 고양덕양구 , 여 ,4206,77306,4921137300
2021, 경기 , 고양일산서구 , 남 ,948,24669,2033200960
2021, 경기 , 고양일산서구 , 여 ,1800,70353,5670448960
2021, 경기 , 고양일산동구 , 남 ,2781,49914,4038108270
2021, 경기 , 고양일산동구 , 여 ,6641,143283,11197583830
2021, 경기 , 용인기흥구 , 남 ,1291,69646,6292421410
2021, 경기 , 용인기흥구 , 여 ,2537,162828,14233093960
2021, 경기 , 용인수지구 , 남 ,288,6774,591559040
2021, 경기 , 용인수지구 , 여 ,701,25395,1995152550
2021, 경기 , 용인처인구 , 남 ,521,15061,1247566270
2021, 경기 , 용인처인구 , 여 ,1330,44218,3439219310
2021, 경기 , 이천시 , 남 ,521,28271,2215014560
2021, 경기 , 이천시 , 여 ,1266,75552,5748526490
2021, 경기 , 파주시 , 남 ,1450,76093,6014748860
2021, 경기 , 파주시 , 여 ,3288,199323,15575618350
2021, 경기 , 김포시 , 남 ,1152,23633,1850107390
2021, 경기 , 김포시 , 여 ,2475,51847,3907864450
2021, 경기 , 안성시 , 남 ,738,19450,1365357980
2021, 경기 , 안성시 , 여 ,2003,79873,5778452970
2021, 경기 , 화성시 , 남 ,1078,28734,2193056310
2021, 경기 , 화성시 , 여 ,2895,82536,6069593510
2021, 경기 , 광주시 , 남 ,633,15119,1229590960
2021, 경기 , 광주시 , 여 ,1601,39785,3021084490
2021, 경기 , 양주시 , 남 ,847,39039,2998220630
2021, 경기 , 양주시 , 여 ,1924,73991,5419400590
2021, 경기 , 포천시 , 남 ,602,13181,1011655740
2021, 경기 , 포천시 , 여 ,1479,29048,2151795010
2021, 경기 , 여주시 , 남 ,470,18747,1455723090
2021, 경기 , 여주시 , 여 ,1237,66667,5047673140
2021, 강원 , 고성군 , 남 ,35,114,735160
2021, 강원 , 고성군 , 여 ,69,243,1572060
2021, 강원 , 양구군 , 남 ,34,132,3372300
2021, 강원 , 양구군 , 여 ,139,794,14941390
2021, 강원 , 양양군 , 남 ,13,40,236600
2021, 강원 , 양양군 , 여 ,49,157,1097700
2021, 강원 , 영월군 , 남 ,187,783,23884210
2021, 강원 , 영월군 , 여 ,426,1844,45383380
2021, 강원 , 인제군 , 남 ,0,0,0
2021, 강원 , 인제군 , 여 ,36,122,2544210
2021, 강원 , 정선군 , 남 ,32,83,7639700
2021, 강원 , 정선군 , 여 ,85,441,13389950
2021, 강원 , 철원군 , 남 ,171,3828,285582320
2021, 강원 , 철원군 , 여 ,385,14472,1091777590
2021, 강원 , 평창군 , 남 ,149,1981,140525550
2021, 강원 , 평창군 , 여 ,348,6754,497033720
2021, 강원 , 홍천군 , 남 ,246,3295,207867420
2021, 강원 , 홍천군 , 여 ,651,12438,792986120
2021, 강원 , 화천군 , 남 ,15,63,923720
2021, 강원 , 화천군 , 여 ,48,161,2635290
2021, 강원 , 횡성군 , 남 ,259,1546,104410620
2021, 강원 , 횡성군 , 여 ,605,3988,164231540
2021, 강원 , 강릉시 , 남 ,1060,9268,633332230
2021, 강원 , 강릉시 , 여 ,2560,21525,1242361520
2021, 강원 , 동해시 , 남 ,429,9973,864698910
2021, 강원 , 동해시 , 여 ,1042,30007,2382653850
2021, 강원 , 속초시 , 남 ,296,7494,544071850
2021, 강원 , 속초시 , 여 ,1012,21050,1545799330
2021, 강원 , 원주시 , 남 ,1423,21908,1870325510
2021, 강원 , 원주시 , 여 ,3308,47280,3705320120
2021, 강원 , 춘천시 , 남 ,1140,20633,1598094380
2021, 강원 , 춘천시 , 여 ,2608,67171,4895621480
2021, 강원 , 태백시 , 남 ,155,1224,75093820
2021, 강원 , 태백시 , 여 ,380,3574,161463990
2021, 강원 , 삼척시 , 남 ,272,2903,183337910
2021, 강원 , 삼척시 , 여 ,722,10110,625283920
2021, 충북 , 괴산군 , 남 ,198,712,49482340
2021, 충북 , 괴산군 , 여 ,539,2268,119183500
2021, 충북 , 단양군 , 남 ,86,3544,261067210
2021, 충북 , 단양군 , 여 ,237,14155,1098042230
2021, 충북 , 보은군 , 남 ,286,9536,756848090
2021, 충북 , 보은군 , 여 ,678,27127,2102343620
2021, 충북 , 영동군 , 남 ,369,18738,1427184100
2021, 충북 , 영동군 , 여 ,1044,66762,4998654740
2021, 충북 , 옥천군 , 남 ,414,8368,772320860
2021, 충북 , 옥천군 , 여 ,984,29820,2570942520
2021, 충북 , 음성군 , 남 ,442,11605,943504490
2021, 충북 , 음성군 , 여 ,997,26784,1914954150
2021, 충북 , 진천군 , 남 ,300,6324,483062790
2021, 충북 , 진천군 , 여 ,759,19842,1508637530
2021, 충북 , 증평군 , 남 ,203,2225,99828400
2021, 충북 , 증평군 , 여 ,535,7744,372411210
2021, 충북 , 청주상당구 , 남 ,939,10751,715387050
2021, 충북 , 청주상당구 , 여 ,2226,20050,1142829690
2021, 충북 , 청주흥덕구 , 남 ,646,4872,289774940
2021, 충북 , 청주흥덕구 , 여 ,1712,19651,1213684730
2021, 충북 , 청주청원구 , 남 ,575,7363,545602410
2021, 충북 , 청주청원구 , 여 ,1577,19933,1353387870
2021, 충북 , 청주서원구 , 남 ,932,17695,1309772890
2021, 충북 , 청주서원구 , 여 ,2771,79390,5601167420
2021, 충북 , 충주시 , 남 ,986,25611,2012514180
2021, 충북 , 충주시 , 여 ,2202,81240,6244908390
2021, 충북 , 제천시 , 남 ,618,14009,1093526150
2021, 충북 , 제천시 , 여 ,1554,51356,3841168600
2021, 충남 , 금산군 , 남 ,572,15718,1210161610
2021, 충남 , 금산군 , 여 ,1373,53445,4089415310
2021, 충남 , 부여군 , 남 ,775,25692,2091596520
2021, 충남 , 부여군 , 여 ,1784,67844,5392041270
2021, 충남 , 서천군 , 남 ,537,26107,1957177010
2021, 충남 , 서천군 , 여 ,1225,85632,6599838920
2021, 충남 , 예산군 , 남 ,501,2603,104267260
2021, 충남 , 예산군 , 여 ,1206,6611,239823410
2021, 충남 , 청양군 , 남 ,263,6600,481348620
2021, 충남 , 청양군 , 여 ,622,28297,2119462540
2021, 충남 , 홍성군 , 남 ,947,25703,2004043580
2021, 충남 , 홍성군 , 여 ,2325,81287,6298424780
2021, 충남 , 태안군 , 남 ,222,6415,466855170
2021, 충남 , 태안군 , 여 ,575,15789,1109778080
2021, 충남 , 천안서북구 , 남 ,889,28036,2130065500
2021, 충남 , 천안서북구 , 여 ,2496,70339,5025700860
2021, 충남 , 천안동남구 , 남 ,1489,35860,3083266410
2021, 충남 , 천안동남구 , 여 ,3137,114617,9416137730
2021, 충남 , 공주시 , 남 ,885,35735,2898772910
2021, 충남 , 공주시 , 여 ,2238,120659,9534402420
2021, 충남 , 보령시 , 남 ,444,3598,145842840
2021, 충남 , 보령시 , 여 ,1035,11625,564789790
2021, 충남 , 아산시 , 남 ,916,28478,2162844520
2021, 충남 , 아산시 , 여 ,2340,93957,6883377610
2021, 충남 , 서산시 , 남 ,857,8857,565918650
2021, 충남 , 서산시 , 여 ,2084,30225,2010366900
2021, 충남 , 논산시 , 남 ,1093,59946,4710959610
2021, 충남 , 논산시 , 여 ,2973,178456,13871041720
2021, 충남 , 계룡시 , 남 ,25,2604,203059910
2021, 충남 , 계룡시 , 여 ,71,10692,859019740
2021, 충남 , 당진시 , 남 ,1044,27647,1910690620
2021, 충남 , 당진시 , 여 ,2569,67000,4562788020
2021, 전북 , 고창군 , 남 ,558,18810,1306091500
2021, 전북 , 고창군 , 여 ,1761,61500,4160928550
2021, 전북 , 무주군 , 남 ,189,843,16791880
2021, 전북 , 무주군 , 여 ,510,2319,48835710
2021, 전북 , 부안군 , 남 ,490,10975,733201990
2021, 전북 , 부안군 , 여 ,1476,33470,2133932090
2021, 전북 , 순창군 , 남 ,139,7512,553723960
2021, 전북 , 순창군 , 여 ,466,32255,2424375270
2021, 전북 , 완주군 , 남 ,428,33508,2845069080
2021, 전북 , 완주군 , 여 ,1103,112753,9068116130
2021, 전북 , 임실군 , 남 ,198,5067,341586220
2021, 전북 , 임실군 , 여 ,561,13188,839370850
2021, 전북 , 장수군 , 남 ,80,432,10195450
2021, 전북 , 장수군 , 여 ,249,1302,27252960
2021, 전북 , 진안군 , 남 ,326,2310,45056870
2021, 전북 , 진안군 , 여 ,952,6618,139810040
2021, 전북 , 군산시 , 남 ,1319,54374,4385586030
2021, 전북 , 군산시 , 여 ,3132,189477,15110257530
2021, 전북 , 남원시 , 남 ,571,20348,1422218110
2021, 전북 , 남원시 , 여 ,1579,88090,6373284390
2021, 전북 , 익산시 , 남 ,1860,55969,4745776750
2021, 전북 , 익산시 , 여 ,4767,216087,17286779300
2021, 전북 , 전주완산구 , 남 ,2263,87566,7381572560
2021, 전북 , 전주완산구 , 여 ,5444,364421,29475991470
2021, 전북 , 전주덕진구 , 남 ,1763,66137,5361462620
2021, 전북 , 전주덕진구 , 여 ,4497,258508,20751284670
2021, 전북 , 정읍시 , 남 ,786,31485,2439787370
2021, 전북 , 정읍시 , 여 ,2149,126716,9866821830
2021, 전북 , 김제시 , 남 ,660,42636,3829262210
2021, 전북 , 김제시 , 여 ,1473,90327,7597300710
2021, 전남 , 강진군 , 남 ,588,11423,2691778090
2021, 전남 , 강진군 , 여 ,1550,36851,8469773790
2021, 전남 , 고흥군 , 남 ,431,5362,405178060
2021, 전남 , 고흥군 , 여 ,1227,18459,1345899470
2021, 전남 , 곡성군 , 남 ,205,2617,206872750
2021, 전남 , 곡성군 , 여 ,578,12961,1011366480
2021, 전남 , 구례군 , 남 ,232,13095,1025904280
